platform,hashtag,video_link,posted_date,profile_handle
Instagram,NepaliCreator,https://www.instagram.com/reel/CgJ5MSVlEeJ/,2022-07-18,madeinnepal143
Instagram,NepaliCreator,https://www.instagram.com/reel/CfG25GeAQDG/,2022-06-22,tamangtiktok124
Instagram,NepaliCreator,https://www.instagram.com/reel/CdQfW_zgvzH/,2022-05-07,gdenfilms
Instagram,NepaliCreator,https://www.instagram.com/reel/Cc-s5all1YK/,2022-04-30,shyri_king_milan_budha
Instagram,NepaliCreator,https://www.instagram.com/reel/Ccu9H6tD8s3/,2022-04-24,arbitrary.gaming
Instagram,NepaliCreator,https://www.instagram.com/reel/CcfbtozghcB/,2022-04-18,jai_nepal
Instagram,NepaliCreator,https://www.instagram.com/reel/Cbd7N84KvWz/,2022-03-24,rupesh_explore
Instagram,NepaliCreator,https://www.instagram.com/reel/CZtS-6YAanK/,2022-02-08,anubhavrexx
Instagram,NepaliCreator,https://www.instagram.com/reel/CWgNweQFppA/,2021-11-20,thapa.isha
Instagram,NepaliCreator,https://www.instagram.com/reel/CT7inG_AL99/,2021-09-17,zukeproduction
Instagram,NepaliCreator,https://www.instagram.com/reel/CSy6kk6Fsqs/,2021-08-20,imperfectly.np
Instagram,NepaliCreator,https://www.instagram.com/reel/CR_GfUDipbW/,2021-07-31,sushreena.arts
Instagram,NepaliCreator,https://www.instagram.com/reel/CRBkGsihkgh/,2021-07-07,wholesome.co.np
Instagram,NepaliCreator,https://www.instagram.com/reel/CQWB05ajik4/,2021-06-20,theneeli
Instagram,NepaliCreator,https://www.instagram.com/reel/CQDLjW9Ho_r/,2021-06-13,nepalivirtualassistant
Instagram,NepaliCreator,https://www.instagram.com/reel/CNm1NSunkUF/,2021-04-13,mr_bhandari954
Instagram,NepaliCreator,https://www.instagram.com/reel/CMj0R94Dd_j/,2021-03-18,prikshyayogi
Instagram,NepaliCreator,https://www.instagram.com/reel/CMiu3HWj1Jb/,2021-03-18,letscreateamazing
Instagram,NepaliCreator,https://www.instagram.com/reel/CMRZWMWBF3N/,2021-03-11,nepalicontentofficial
Instagram,NepaliCreator,https://www.instagram.com/reel/CL9rakjnhVl/,2021-03-03,rubina_sart
Instagram,NepaliCreator,https://www.instagram.com/reel/CJ1sMvMgju8/,2021-01-10,aas__mah
Instagram,NepaliCreator,https://www.instagram.com/reel/CJzCfI0hPbW/,2021-01-09,sunitalimbu_official
Instagram,NepaliCreator,https://www.instagram.com/reel/CHWygUyBrmB/,2020-11-09,nepalicreators
Instagram,NepaliCreator,https://www.instagram.com/reel/CHUUB9pnAoO/,2020-11-08,rhitik_hbr
Instagram,NepaliCreator,https://www.instagram.com/reel/CGsEIonpCFh/,2020-10-23,crafting__girls
Instagram,NepaliCreator,https://www.instagram.com/reel/CCYy9lpjYSz/,2020-07-08,shuvamsangitofficial
Instagram,NepaliCreator,https://www.instagram.com/reel/CAEr2MQADfC/,2020-05-12,memeosaa
Instagram,NepaliCreator,https://www.instagram.com/reel/B8lsJosjiFe/,2020-02-15,akash.thapa1
Instagram,NepaliCreator,https://www.instagram.com/reel/B7ECQvchgO1/,2020-01-08,untamedanatomy
Instagram,NepaliCreator,https://www.instagram.com/reel/BwGiqB5gBSM/,2019-04-11,maria.hill9
TikTok,CreatorNepal,https://www.tiktok.com/@chibinepali/video/7633039958932016405,2026-04-26,chibinepali
TikTok,CreatorNepal,https://www.tiktok.com/@afnobazar/video/7625957522490379527,2026-04-25,afnobazar
TikTok,CreatorNepal,https://www.tiktok.com/@seemronsyangbotamang/video/7632683717323918614,2026-04-25,seemronsyangbotamang
TikTok,CreatorNepal,https://www.tiktok.com/@creators.np/video/7630029477703126292,2026-04-18,creators.np
TikTok,CreatorNepal,https://www.tiktok.com/@boredlollyandhiroshi/video/7598025718106295572,2026-01-22,boredlollyandhiroshi
TikTok,CreatorNepal,https://www.tiktok.com/@evagiri/video/7592948296679722260,2026-01-08,evagiri
TikTok,CreatorNepal,https://www.tiktok.com/@lostinepal/video/7590388256991169814,2026-01-01,lostinepal
TikTok,CreatorNepal,https://www.tiktok.com/@creatornepal.com/video/7581058384384822549,2025-12-07,creatornepal.com
TikTok,CreatorNepal,https://www.tiktok.com/@sujankc_567/video/7576456845917785365,2025-11-25,sujankc_567
TikTok,CreatorNepal,https://www.tiktok.com/@_chirag_101/video/7551671589285268754,2025-09-19,_chirag_101
TikTok,CreatorNepal,https://www.tiktok.com/@ugccreatornepal/video/7540197580068670727,2025-08-19,ugccreatornepal
TikTok,CreatorNepal,https://www.tiktok.com/@ishtutipuri_/video/7526911689221016850,2025-07-14,ishtutipuri_
TikTok,CreatorNepal,https://www.tiktok.com/@shreeads/video/7526258893748456712,2025-07-12,shreeads
TikTok,CreatorNepal,https://www.tiktok.com/@_richacreates/video/7519484017796730120,2025-06-24,_richacreates
TikTok,CreatorNepal,https://www.tiktok.com/@saddixya/video/7504266492964277522,2025-05-14,saddixya
TikTok,CreatorNepal,https://www.tiktok.com/@contentcube.np/video/7497278300151237906,2025-04-25,contentcube.np
TikTok,CreatorNepal,https://www.tiktok.com/@gaurabbhattarai07/video/7493895379046370582,2025-04-16,gaurabbhattarai07
TikTok,CreatorNepal,https://www.tiktok.com/@explainernepali/video/7353294168619371792,2024-04-02,explainernepali
TikTok,NepaliCreator,https://www.tiktok.com/@ajaypunmagar22/video/7632688199285951751,2026-04-25,ajaypunmagar22
TikTok,NepaliCreator,https://www.tiktok.com/@eminyeshang/video/7631579658185624852,2026-04-22,eminyeshang
TikTok,NepaliCreator,https://www.tiktok.com/@girlsmom_rachana/video/7628466154197110037,2026-04-14,girlsmom_rachana
TikTok,NepaliCreator,https://www.tiktok.com/@netra.bhusaal_07/video/7624704606261513493,2026-04-04,netra.bhusaal_07
TikTok,NepaliCreator,https://www.tiktok.com/@techsathinp/video/7620414659895495956,2026-03-23,techsathinp
TikTok,NepaliCreator,https://www.tiktok.com/@shivalika1111/video/7618820955766410510,2026-03-19,shivalika1111
TikTok,NepaliCreator,https://www.tiktok.com/@perupoudel/video/7616605511647104286,2026-03-14,perupoudel
TikTok,NepaliCreator,https://www.tiktok.com/@pramisha_kdl/video/7572064911975582996,2025-11-13,pramisha_kdl
TikTok,NepaliCreator,https://www.tiktok.com/@tika_magar01/video/7547152853144456466,2025-09-07,tika_magar01
TikTok,NepaliCreator,https://www.tiktok.com/@esewa_official/video/7514633630593928454,2025-06-11,esewa_official
TikTok,NepaliCreator,https://www.tiktok.com/@pramuditaudas/video/7490861290378874130,2025-04-08,pramuditaudas
TikTok,NepaliCreator,https://www.tiktok.com/@alleynepal/video/7427773741909789972,2024-10-20,alleynepal
TikTok,NepaliCreator,https://www.tiktok.com/@ivlogisha/video/7289793185751108866,2023-10-14,ivlogisha
